ID,QUESTION_INDEX,ANS_ORDER,ANS_NOTE
28509,A10,2,
28509,A11,1,
28509,A12,1,
28509,A14,4,
28509,B01,4,
28509,B02,1,
28509,B02,3,
28509,B02,4,
28509,B03,3,
28509,B03,4,
28509,B04,2,
28509,B05,4,
28509,B06,3,
28509,B07,2,
28927,A01,1,
28927,A02,4,
28927,A04,4,
28927,A05,2,2
28927,A08,3,
28927,A08,4,
28927,A08,5,
28927,A09,1,
28927,A09,7,
28927,A10,3,
28927,A11,1,
28927,A12,2,
28927,A14,4,
28927,B01,4,
28927,B02,1,
28927,B02,2,
28927,B02,3,
28927,B02,4,
28927,B03,2,
28927,B03,3,
28927,B04,4,
28927,B05,4,
28927,B06,3,
28927,B07,3,
29377,A01,8,
29377,A02,7,退休教師
29377,A04,5,
29377,A05,2,2
29377,A08,1,
29377,A09,1,
29377,A09,2,
29377,A09,3,
29377,A10,3,
29377,A11,2,
29377,A12,2,
29377,A14,4,
29377,B01,3,
29377,B02,1,
29377,B02,2,
29377,B02,3,
29377,B02,4,
29377,B02,5,
29377,B03,3,
29377,B03,4,
29377,B03,5,
29377,B04,4,
29377,B05,3,
29377,B06,3,
29377,B07,3,
31246,A01,1,
31246,A02,1,
31246,A04,3,
31246,A05,2,0
31246,A08,3,
31246,A09,1,
31246,A10,3,
31246,A11,1,
31246,A12,1,
31246,A14,4,
31246,B01,5,
31246,B02,1,
31246,B02,4,
31246,B03,2,
31246,B03,4,
31246,B04,4,
31246,B05,3,
31246,B06,4,
31246,B07,1,
33054,A01,4,
33054,A02,4,
33054,A04,4,
33054,A05,3,
33054,A08,1,
33054,A08,5,
33054,A09,1,
33054,A09,3,
33054,A09,8,
33054,A10,3,
33054,A11,1,
33054,A12,1,
33054,A14,4,
33054,B01,5,
33054,B02,1,
33054,B02,3,
33054,B02,4,
33054,B02,5,
33054,B03,4,
33054,B03,5,
33054,B04,3,
33054,B05,4,
33054,B06,5,
33054,B07,3,
33065,A01,1,
33065,A02,1,
33065,A04,3,
33065,A05,2,2
33065,A08,1,
33065,A08,2,
33065,A08,5,
33065,A09,1,
33065,A09,2,
33065,A09,3,
33065,A09,7,
33065,A10,3,
33065,A11,2,
33065,A12,1,
33065,A14,4,
33065,B01,3,
33065,B02,1,
33065,B02,3,
33065,B02,4,
33065,B02,5,
33065,B03,3,
33065,B03,4,
33065,B03,5,
33065,B04,3,
33065,B05,4,
33065,B06,4,
33065,B07,4,
33066,A01,1,
33066,A02,1,
33066,A04,4,
33066,A05,3,
33066,A08,1,
33066,A08,5,
33066,A09,1,
33066,A09,3,
33066,A09,8,
33066,A10,3,
33066,A11,1,
33066,A12,2,
33066,A14,4,
33066,B01,5,
33066,B02,1,
33066,B02,4,
33066,B02,5,
33066,B03,4,
33066,B03,5,
33066,B04,3,
33066,B05,4,
33066,B06,5,
33066,B07,3,
33378,A01,24,軍退
33378,A01,21,
33378,A02,7,軍退
33378,A02,7,家管
33378,A04,4,
33378,A04,4,
33378,A05,2,3
33378,A05,2,3
33378,A08,1,
33378,A08,5,
33378,A08,1,
33378,A08,5,
33378,A09,1,
33378,A09,1,
33378,A09,2,
33378,A10,3,
33378,A10,3,
33378,A11,2,
33378,A11,3,
33378,A12,3,
33378,A12,3,
33378,A14,4,
33378,A14,4,
33378,B01,4,
33378,B01,4,
33378,B02,4,
33378,B02,5,
33378,B02,4,
33378,B02,5,
33378,B03,4,
33378,B03,5,
33378,B03,4,
33378,B03,5,
33378,B04,5,
33378,B04,5,
33378,B05,4,
33378,B05,4,
33378,B06,5,
33378,B06,5,
33378,B07,5,
33378,B07,5,
34719,A01,4,
34719,A02,1,
34719,A04,3,
34719,A05,3,
34719,A08,5,
34719,A09,1,
34719,A10,1,
34719,A11,1,
34719,A12,1,
34719,A14,4,
34719,B01,5,
34719,B02,1,
34719,B03,4,
34719,B03,5,
34719,B04,3,
34719,B05,3,
34719,B06,4,
34719,B07,4,
35082,A01,1,
35082,A02,2,
35082,A04,5,
35082,A05,2,1
35082,A08,3,
35082,A08,4,
35082,A08,5,
35082,A09,1,
35082,A09,3,
35082,A10,3,
35082,A11,2,
35082,A12,1,
35082,A14,4,
35082,B01,4,
35082,B02,1,
35082,B02,2,
35082,B02,3,
35082,B02,4,
35082,B03,1,
35082,B03,2,
35082,B03,3,
35082,B04,4,
35082,B05,4,
35082,B06,4,
35082,B07,4,
35315,A01,21,
35315,A02,7,家管
35315,A04,2,
35315,A05,2,1
35315,A08,1,
35315,A09,2,
35315,A10,2,
35315,A11,1,
35315,A12,1,
35315,A14,4,
35315,B01,4,
35315,B02,1,
35315,B02,3,
35315,B02,4,
35315,B03,4,
35315,B04,5,
35315,B05,3,
35315,B06,3,
35315,B07,4,
41390,A01,21,
41390,A02,7,退休
41390,A04,2,
41390,A05,3,
41390,A08,1,
41390,A09,3,
41390,A10,2,
41390,A11,1,
41390,A12,1,
41390,A14,4,
41390,B01,4,
41390,B02,4,
41390,B03,4,
41390,B04,3,
41390,B05,3,
41390,B06,2,
41390,B07,5,
42204,A01,8,
42204,A02,7,退休
42204,A04,3,
42204,A05,2,2
42204,A08,1,
42204,A08,5,
42204,A09,2,
42204,A09,3,
42204,A09,6,
42204,A10,3,
42204,A11,3,
42204,A12,1,
42204,A14,4,
42204,B01,3,
42204,B02,1,
42204,B02,2,
42204,B02,3,
42204,B02,4,
42204,B02,5,
42204,B03,2,
42204,B03,3,
42204,B03,4,
42204,B04,5,
42204,B05,4,
42204,B06,4,
42204,B07,4,
43221,A01,4,
43221,A02,2,
43221,A04,4,
43221,A05,3,
43221,A08,1,
43221,A08,3,
43221,A08,5,
43221,A09,1,
43221,A09,3,
43221,A10,3,
43221,A11,3,
43221,A12,2,
43221,A14,4,
43221,B01,5,
43221,B02,1,
43221,B02,2,
43221,B02,3,
43221,B02,4,
43221,B02,5,
43221,B03,1,
43221,B03,2,
43221,B03,3,
43221,B03,4,
43221,B03,5,
43221,B04,5,
43221,B05,4,
43221,B06,4,
43221,B07,5,
43385,A01,1,
43385,A02,4,
43385,A04,4,
43385,A05,2,2
43385,A08,1,
43385,A08,5,
43385,A09,1,
43385,A10,3,
43385,A11,2,
43385,A12,2,
43385,A14,4,
43385,B01,3,
43385,B02,4,
43385,B03,4,
43385,B04,5,
43385,B05,4,
43385,B06,4,
43385,B07,4,
43804,A01,5,
43804,A02,6,
43804,A04,4,
43804,A05,2,2
43804,A08,1,
43804,A09,8,
43804,A10,4,
43804,A11,3,
43804,A12,2,
43804,A14,4,
43804,B01,3,
43804,B02,1,
43804,B02,2,
43804,B02,3,
43804,B02,4,
43804,B02,5,
43804,B03,3,
43804,B03,4,
43804,B03,5,
43804,B04,5,
43804,B05,4,
43804,B06,4,
43804,B07,4,
44274,A01,5,
44274,A02,4,
44274,A04,4,
44274,A05,1,0
44274,A08,5,
44274,A09,1,
44274,A10,3,
44274,A11,2,
44274,A12,1,
44274,A14,4,
44274,B01,5,
44274,B02,1,
44274,B02,3,
44274,B03,4,
44274,B04,5,
44274,B05,4,
44274,B06,4,
44274,B07,4,
45403,A01,1,
45403,A02,4,
45403,A04,5,
45403,A05,2,2
45403,A08,3,
45403,A08,4,
45403,A09,1,
45403,A10,4,
45403,A11,3,
45403,A12,2,
45403,A14,4,
45403,B01,4,
45403,B02,1,
45403,B03,3,
45403,B03,4,
45403,B04,5,
45403,B05,3,
45403,B06,5,
45403,B07,5,
46897,A01,5,
46897,A02,2,
46897,A04,5,
46897,A05,2,1
46897,A08,3,
46897,A08,4,
46897,A09,1,
46897,A09,3,
46897,A10,4,
46897,A11,2,
46897,A12,1,
46897,A14,4,
46897,B01,5,
46897,B02,1,
46897,B02,3,
46897,B02,4,
46897,B03,4,
46897,B04,4,
46897,B05,3,
46897,B06,4,
46897,B07,5,
46917,A01,24,商業團體
46917,A02,4,
46917,A04,3,
46917,A05,3,
46917,A08,1,
46917,A08,3,
46917,A09,1,
46917,A09,3,
46917,A10,3,
46917,A11,3,
46917,A12,1,
46917,A14,4,
46917,B01,4,
46917,B02,1,
46917,B02,2,
46917,B02,3,
46917,B02,4,
46917,B02,5,
46917,B03,3,
46917,B03,4,
46917,B04,3,
46917,B05,4,
46917,B06,4,
46917,B07,4,
47405,A01,5,
47405,A02,4,
47405,A04,2,
47405,A05,2,2
47405,A08,1,
47405,A08,2,
47405,A08,3,
47405,A08,5,
47405,A09,1,
47405,A09,3,
47405,A09,7,
47405,A10,3,
47405,A11,2,
47405,A12,1,
47405,A14,4,
47405,B01,4,
47405,B02,1,
47405,B02,3,
47405,B02,4,
47405,B02,5,
47405,B03,2,
47405,B03,3,
47405,B03,4,
47405,B03,5,
47405,B04,5,
47405,B05,3,
47405,B06,5,
47405,B07,3,
47657,A01,1,
47657,A02,2,
47657,A04,4,
47657,A05,2,2
47657,A08,1,
47657,A08,3,
47657,A09,2,
47657,A10,3,
47657,A11,1,
47657,A12,2,
47657,A14,1,
47657,B01,1,
47657,B02,1,
47657,B02,3,
47657,B03,3,
47657,B03,4,
47657,B04,5,
47657,B05,4,
47657,B06,3,
47657,B07,3,
48694,A01,21,
48694,A02,1,
48694,A04,4,
48694,A05,2,2
48694,A08,1,
48694,A08,3,
48694,A08,4,
48694,A08,5,
48694,A09,1,
48694,A09,4,
48694,A10,2,
48694,A11,1,
48694,A12,1,
48694,A14,4,
48694,B01,4,
48694,B02,1,
48694,B02,2,
48694,B02,3,
48694,B02,4,
48694,B02,5,
48694,B03,4,
48694,B03,5,
48694,B04,4,
48694,B05,4,
48694,B06,4,
48694,B07,4,
48707,A01,4,
48707,A02,4,
48707,A04,4,
48707,A05,2,2
48707,A08,5,
48707,A09,1,
48707,A10,3,
48707,A11,2,
48707,A12,1,
48707,A14,4,
48707,B01,4,
48707,B02,1,
48707,B02,4,
48707,B02,5,
48707,B03,4,
48707,B03,5,
48707,B04,4,
48707,B05,3,
48707,B06,5,
48707,B07,2,
49377,A01,2,
49377,A02,6,
49377,A04,4,
49377,A05,2,1
49377,A08,1,
49377,A08,2,
49377,A08,3,
49377,A08,4,
49377,A08,5,
49377,A09,3,
49377,A09,8,
49377,A10,2,
49377,A11,2,
49377,A12,1,
49377,A14,4,
49377,B01,4,
49377,B02,1,
49377,B02,3,
49377,B02,4,
49377,B02,5,
49377,B03,3,
49377,B03,4,
49377,B04,3,
49377,B05,4,
49377,B06,3,
49377,B07,2,
49703,A01,5,
49703,A02,1,
49703,A04,2,
49703,A05,2,2
49703,A08,3,
49703,A08,4,
49703,A09,1,
49703,A10,3,
49703,A11,2,
49703,A12,1,
49703,A14,4,
49703,B01,5,
49703,B02,1,
49703,B02,4,
49703,B03,4,
49703,B04,5,
49703,B05,4,
49703,B06,4,
49703,B07,2,
50895,A01,4,
50895,A02,4,
50895,A04,2,
50895,A05,2,2
50895,A08,1,
50895,A08,3,
50895,A08,5,
50895,A09,1,
50895,A10,3,
50895,A11,2,
50895,A12,1,
50895,A14,4,
50895,B01,4,
50895,B02,1,
50895,B02,2,
50895,B02,3,
50895,B02,5,
50895,B03,3,
50895,B03,5,
50895,B04,5,
50895,B05,3,
50895,B06,4,
50895,B07,4,
50966,A01,4,
50966,A02,1,
50966,A04,2,
50966,A05,1,0
50966,A08,3,
50966,A09,1,
50966,A10,1,
50966,A11,1,
50966,A12,1,
50966,A14,4,
50966,B01,5,
50966,B02,1,
50966,B03,5,
50966,B04,5,
50966,B05,3,
50966,B06,4,
50966,B07,2,
51714,A01,3,
51714,A02,1,
51714,A04,4,
51714,A05,1,0
51714,A08,1,
51714,A08,5,
51714,A09,1,
51714,A09,3,
51714,A10,3,
51714,A11,1,
51714,A12,2,
51714,A14,4,
51714,B01,4,
51714,B02,1,
51714,B02,2,
51714,B02,3,
51714,B02,4,
51714,B02,5,
51714,B03,3,
51714,B03,4,
51714,B03,5,
51714,B04,5,
51714,B05,4,
51714,B06,2,
51714,B07,5,
52314,A01,3,
52314,A02,1,
52314,A04,5,
52314,A05,2,2
52314,A08,5,
52314,A09,1,
52314,A09,3,
52314,A10,3,
52314,A11,2,
52314,A12,1,
52314,A14,4,
52314,B01,5,
52314,B02,1,
52314,B02,3,
52314,B02,4,
52314,B02,5,
52314,B03,4,
52314,B03,5,
52314,B04,5,
52314,B05,4,
52314,B06,4,
52314,B07,4,
53048,A01,1,
53048,A02,1,
53048,A04,3,
53048,A05,2,2
53048,A08,1,
53048,A08,3,
53048,A08,4,
53048,A08,5,
53048,A09,1,
53048,A09,3,
53048,A10,3,
53048,A11,3,
53048,A12,1,
53048,A14,4,
53048,B01,5,
53048,B02,1,
53048,B02,2,
53048,B02,3,
53048,B02,4,
53048,B02,5,
53048,B03,4,
53048,B03,5,
53048,B04,4,
53048,B05,4,
53048,B06,5,
53048,B07,5,
55095,A01,21,
55095,A02,7,家管
55095,A04,2,
55095,A05,2,3
55095,A08,1,
55095,A09,3,
55095,A09,4,
55095,A10,2,
55095,A11,2,
55095,A12,1,
55095,A14,4,
55095,B01,4,
55095,B02,1,
55095,B02,4,
55095,B02,5,
55095,B03,5,
55095,B04,5,
55095,B05,4,
55095,B06,5,
55095,B07,5,
55282,A01,5,
55282,A02,3,
55282,A04,2,
55282,A05,2,2
55282,A08,1,
55282,A08,5,
55282,A09,1,
55282,A09,2,
55282,A10,2,
55282,A11,1,
55282,A12,1,
55282,A14,4,
55282,B01,4,
55282,B02,1,
55282,B02,4,
55282,B02,5,
55282,B03,4,
55282,B03,5,
55282,B04,5,
55282,B05,4,
55282,B06,4,
55282,B07,4,
55502,A01,4,
55502,A02,4,
55502,A04,5,
55502,A05,2,2
55502,A08,1,
55502,A08,5,
55502,A09,3,
55502,A10,3,
55502,A11,1,
55502,A12,2,
55502,A14,4,
55502,B01,4,
55502,B02,1,
55502,B02,3,
55502,B02,4,
55502,B02,5,
55502,B03,4,
55502,B03,5,
55502,B04,5,
55502,B05,4,
55502,B06,5,
55502,B07,5,
55510,A01,7,
55510,A02,7,學生
55510,A04,4,
55510,A05,1,0
55510,A08,1,
55510,A08,3,
55510,A08,5,
55510,A09,1,
55510,A09,3,
55510,A09,4,
55510,A10,3,
55510,A11,3,
55510,A12,1,
55510,A14,4,
55510,B01,5,
55510,B02,1,
55510,B02,2,
55510,B02,3,
55510,B02,4,
55510,B02,5,
55510,B03,2,
55510,B03,3,
55510,B03,4,
55510,B03,5,
55510,B04,5,
55510,B05,4,
55510,B06,3,
55510,B07,5,
55513,A01,4,
55513,A02,5,
55513,A04,3,
55513,A05,2,3
55513,A08,1,
55513,A08,5,
55513,A09,1,
55513,A09,3,
55513,A09,8,
55513,A10,3,
55513,A11,1,
55513,A12,1,
55513,A14,4,
55513,B01,3,
55513,B02,1,
55513,B02,2,
55513,B02,3,
55513,B02,4,
55513,B02,5,
55513,B03,4,
55513,B04,5,
55513,B05,3,
55513,B06,3,
55513,B07,5,
55914,A01,5,
55914,A02,2,
55914,A04,4,
55914,A05,2,2
55914,A08,1,
55914,A08,2,
55914,A08,3,
55914,A08,5,
55914,A09,1,
55914,A09,3,
55914,A10,3,
55914,A11,2,
55914,A12,2,
55914,A14,4,
55914,B01,3,
55914,B02,1,
55914,B02,2,
55914,B02,3,
55914,B02,4,
55914,B02,5,
55914,B03,2,
55914,B03,4,
55914,B03,5,
55914,B04,5,
55914,B05,4,
55914,B06,5,
55914,B07,5,
56129,A01,3,
56129,A02,1,
56129,A04,4,
56129,A05,3,
56129,A08,1,
56129,A09,1,
56129,A10,2,
56129,A11,1,
56129,A12,1,
56129,A14,4,
56129,B01,4,
56129,B02,1,
56129,B02,2,
56129,B02,3,
56129,B02,4,
56129,B02,5,
56129,B03,1,
56129,B03,3,
56129,B03,4,
56129,B04,5,
56129,B05,4,
56129,B06,4,
56129,B07,5,
56208,A01,5,
56208,A02,1,
56208,A04,4,
56208,A05,2,2
56208,A08,5,
56208,A09,1,
56208,A10,2,
56208,A11,1,
56208,A12,1,
56208,A14,4,
56208,B01,5,
56208,B02,1,
56208,B02,4,
56208,B03,3,
56208,B03,5,
56208,B04,5,
56208,B05,3,
56208,B06,2,
56208,B07,1,
57456,A01,3,
57456,A02,4,
57456,A04,3,
57456,A05,3,
57456,A08,1,
57456,A09,1,
57456,A09,3,
57456,A10,3,
57456,A11,2,
57456,A12,1,
57456,A14,4,
57456,B01,3,
57456,B02,1,
57456,B02,2,
57456,B02,3,
57456,B02,4,
57456,B02,5,
57456,B03,5,
57456,B04,5,
57456,B05,4,
57456,B06,4,
57456,B07,4,
58386,A01,5,
58386,A02,3,
58386,A04,4,
58386,A05,1,０
58386,A08,1,
58386,A08,5,
58386,A09,1,
58386,A09,3,
58386,A10,3,
58386,A11,2,
58386,A12,1,
58386,A14,4,
58386,B01,5,
58386,B02,3,
58386,B02,4,
58386,B02,5,
58386,B03,4,
58386,B03,5,
58386,B04,5,
58386,B05,3,
58386,B06,3,
58386,B07,2,
58756,A01,3,
58756,A02,1,
58756,A04,4,
58756,A05,2,1
58756,A08,3,
58756,A08,4,
58756,A09,1,
58756,A09,3,
58756,A10,3,
58756,A11,2,
58756,A12,1,
58756,A14,4,
58756,B01,5,
58756,B02,1,
58756,B02,2,
58756,B02,3,
58756,B02,4,
58756,B02,5,
58756,B03,4,
58756,B03,5,
58756,B04,3,
58756,B05,4,
58756,B06,3,
58756,B07,4,
58951,A01,21,
58951,A02,7,家管
58951,A04,4,
58951,A05,2,2
58951,A08,1,
58951,A08,3,
58951,A09,1,
58951,A09,3,
58951,A10,2,
58951,A11,2,
58951,A12,1,
58951,A14,4,
58951,B01,5,
58951,B02,1,
58951,B02,3,
58951,B02,4,
58951,B02,5,
58951,B03,4,
58951,B03,5,
58951,B04,5,
58951,B05,4,
58951,B06,3,
58951,B07,4,
60085,A01,8,
60085,A02,2,
60085,A04,4,
60085,A05,3,
60085,A08,1,
60085,A08,5,
60085,A09,2,
60085,A09,3,
60085,A09,4,
60085,A10,2,
60085,A11,1,
60085,A12,1,
60085,A14,4,
60085,B01,2,
60085,B02,1,
60085,B02,3,
60085,B02,4,
60085,B02,5,
60085,B03,3,
60085,B03,4,
60085,B04,5,
60085,B05,4,
60085,B06,4,
60085,B07,4,
60120,A01,5,
60120,A02,5,
60120,A04,5,
60120,A05,1,0
60120,A08,2,
60120,A08,3,
60120,A09,1,
60120,A10,5,
60120,A11,3,
60120,A12,1,
60120,A14,4,
60120,B01,4,
60120,B02,1,
60120,B02,2,
60120,B02,3,
60120,B02,4,
60120,B02,5,
60120,B03,4,
60120,B03,5,
60120,B04,3,
60120,B05,3,
60120,B06,5,
60120,B07,4,
60133,A01,5,
60133,A02,6,
60133,A04,4,
60133,A05,2,1
60133,A08,3,
60133,A08,5,
60133,A08,6,
60133,A09,1,
60133,A09,3,
60133,A10,4,
60133,A11,3,
60133,A12,1,
60133,A14,4,
60133,B01,4,
60133,B02,1,
60133,B02,2,
60133,B02,3,
60133,B02,4,
60133,B02,5,
60133,B03,3,
60133,B03,4,
60133,B03,5,
60133,B04,4,
60133,B05,3,
60133,B06,3,
60133,B07,4,
60136,A01,1,
60136,A02,3,
60136,A04,2,
60136,A05,1,0
60136,A08,1,
60136,A08,3,
60136,A08,4,
60136,A08,5,
60136,A09,1,
60136,A09,3,
60136,A09,8,
60136,A10,3,
60136,A11,1,
60136,A12,1,
60136,A14,4,
60136,B01,5,
60136,B02,1,
60136,B02,2,
60136,B02,4,
60136,B02,5,
60136,B03,2,
60136,B03,3,
60136,B03,4,
60136,B03,5,
60136,B04,5,
60136,B05,3,
60136,B06,5,
60136,B07,5,
60184,A01,17,
60184,A02,4,
60184,A04,4,
60184,A05,2,2
60184,A08,1,
60184,A08,2,
60184,A08,3,
60184,A08,4,
60184,A08,5,
60184,A08,6,
60184,A09,1,
60184,A09,3,
60184,A09,4,
60184,A10,2,
60184,A11,2,
60184,A12,1,
60184,A14,4,
60184,B01,4,
60184,B02,1,
60184,B02,2,
60184,B02,3,
60184,B02,4,
60184,B02,5,
60184,B03,1,
60184,B03,2,
60184,B03,4,
60184,B03,5,
60184,B04,3,
60184,B05,4,
60184,B06,4,
60184,B07,3,
60273,A01,21,
60273,A02,7,主婦
60273,A04,3,
60273,A05,2,1
60273,A08,3,
60273,A08,4,
60273,A09,1,
60273,A10,3,
60273,A11,2,
60273,A12,1,
60273,A14,4,
60273,B01,4,
60273,B02,1,
60273,B02,2,
60273,B03,3,
60273,B03,4,
60273,B04,4,
60273,B05,4,
60273,B06,3,
60273,B07,3,
60281,A01,8,
60281,A02,2,
60281,A04,4,
60281,A05,2,2
60281,A08,5,
60281,A09,2,
60281,A09,4,
60281,A10,3,
60281,A11,2,
60281,A12,2,
60281,A14,4,
60281,B01,3,
60281,B02,1,
60281,B02,2,
60281,B02,3,
60281,B02,4,
60281,B02,5,
60281,B03,4,
60281,B04,5,
60281,B05,4,
60281,B06,4,
60281,B07,4,
60363,A01,4,
60363,A02,1,
60363,A04,3,
60363,A05,2,3
60363,A08,1,
60363,A08,3,
60363,A08,5,
60363,A09,1,
60363,A09,7,
60363,A10,3,
60363,A11,2,
60363,A12,2,
60363,A14,4,
60363,B01,3,
60363,B02,3,
60363,B02,4,
60363,B02,5,
60363,B03,2,
60363,B04,3,
60363,B05,4,
60363,B06,4,
60363,B07,4,
60408,A01,6,
60408,A02,4,
60408,A04,3,
60408,A05,3,
60408,A08,5,
60408,A09,1,
60408,A09,3,
60408,A10,3,
60408,A11,1,
60408,A12,1,
60408,A14,4,
60408,B01,4,
60408,B02,1,
60408,B03,4,
60408,B03,5,
60408,B04,3,
60408,B05,3,
60408,B06,5,
60408,B07,2,
60451,A01,14,
60451,A02,2,
60451,A04,5,
60451,A05,2,3
60451,A08,1,
60451,A08,5,
60451,A09,1,
60451,A09,2,
60451,A09,3,
60451,A09,7,
60451,A10,2,
60451,A11,1,
60451,A12,1,
60451,A14,4,
60451,B01,2,
60451,B02,1,
60451,B02,2,
60451,B02,3,
60451,B02,4,
60451,B02,5,
60451,B03,5,
60451,B04,5,
60451,B05,3,
60451,B06,5,
60451,B07,5,
60456,A01,1,
60456,A02,5,
60456,A04,5,
60456,A05,2,2
60456,A08,1,
60456,A08,2,
60456,A08,3,
60456,A08,4,
60456,A08,5,
60456,A09,1,
60456,A09,3,
60456,A10,3,
60456,A11,1,
60456,A12,1,
60456,A14,4,
60456,B01,4,
60456,B02,1,
60456,B02,2,
60456,B02,3,
60456,B02,4,
60456,B02,5,
60456,B03,1,
60456,B03,2,
60456,B03,3,
60456,B03,4,
60456,B03,5,
60456,B04,5,
60456,B05,4,
60456,B06,5,
60456,B07,5,
60499,A01,3,
60499,A02,3,
60499,A04,4,
60499,A05,1,0
60499,A08,3,
60499,A08,5,
60499,A09,1,
60499,A09,3,
60499,A10,2,
60499,A11,2,
60499,A12,2,
60499,A14,4,
60499,B01,5,
60499,B02,1,
60499,B02,2,
60499,B02,3,
60499,B02,4,
60499,B02,5,
60499,B03,1,
60499,B03,2,
60499,B03,3,
60499,B03,4,
60499,B03,5,
60499,B04,3,
60499,B05,3,
60499,B06,5,
60499,B07,5,
60663,A01,8,
60663,A02,7,無
60663,A04,4,
60663,A05,3,
60663,A08,1,
60663,A09,2,
60663,A10,2,
60663,A11,1,
60663,A12,2,
60663,A14,4,
60663,B01,4,
60663,B02,1,
60663,B02,3,
60663,B02,4,
60663,B03,3,
60663,B03,4,
60663,B04,5,
60663,B05,4,
60663,B06,3,
60663,B07,2,
60773,A01,2,
60773,A02,4,
60773,A04,5,
60773,A05,3,
60773,A08,3,
60773,A09,1,
60773,A10,3,
60773,A11,2,
60773,A12,1,
60773,A14,4,
60773,B01,4,
60773,B02,1,
60773,B02,3,
60773,B02,4,
60773,B02,5,
60773,B03,2,
60773,B03,3,
60773,B03,4,
60773,B03,5,
60773,B04,4,
60773,B05,4,
60773,B06,5,
60773,B07,4,
60902,A01,3,
60902,A02,2,
60902,A04,5,
60902,A05,3,
60902,A08,1,
60902,A09,1,
60902,A09,3,
60902,A10,4,
60902,A11,2,
60902,A12,3,
60902,A14,4,
60902,B01,4,
60902,B02,1,
60902,B02,2,
60902,B02,3,
60902,B02,4,
60902,B02,5,
60902,B03,1,
60902,B03,2,
60902,B03,3,
60902,B03,4,
60902,B03,5,
60902,B04,5,
60902,B05,4,
60902,B06,5,
60902,B07,5,
60918,A01,4,
60918,A02,6,
60918,A04,3,
60918,A05,2,3
60918,A08,1,
60918,A08,3,
60918,A08,4,
60918,A09,1,
60918,A09,3,
60918,A10,3,
60918,A11,2,
60918,A12,1,
60918,A14,4,
60918,B01,4,
60918,B02,1,
60918,B02,2,
60918,B02,3,
60918,B02,4,
60918,B02,5,
60918,B03,3,
60918,B03,4,
60918,B04,5,
60918,B05,4,
60918,B06,4,
60918,B07,4,
61441,A01,8,
61441,A02,1,
61441,A04,4,
61441,A05,2,3
61441,A08,1,
61441,A08,5,
61441,A08,6,
61441,A09,2,
61441,A09,3,
61441,A09,7,
61441,A10,2,
61441,A11,3,
61441,A12,1,
61441,A14,4,
61441,B01,3,
61441,B02,1,
61441,B02,2,
61441,B02,3,
61441,B02,4,
61441,B02,5,
61441,B03,4,
61441,B04,2,
61441,B05,3,
61441,B06,5,
61441,B07,5,
62341,A01,21,
62341,A02,1,
62341,A04,4,
62341,A05,2,2
62341,A08,1,
62341,A08,5,
62341,A09,3,
62341,A09,7,
62341,A10,3,
62341,A11,2,
62341,A12,1,
62341,A14,4,
62341,B01,4,
62341,B02,1,
62341,B02,2,
62341,B02,3,
62341,B02,4,
62341,B02,5,
62341,B03,3,
62341,B03,4,
62341,B03,5,
62341,B04,5,
62341,B05,4,
62341,B06,3,
62341,B07,5,
62553,A01,17,
62553,A02,2,
62553,A04,4,
62553,A05,3,
62553,A08,1,
62553,A08,5,
62553,A09,1,
62553,A09,3,
62553,A10,2,
62553,A11,1,
62553,A12,1,
62553,A14,4,
62553,B01,5,
62553,B02,3,
62553,B02,4,
62553,B03,3,
62553,B03,4,
62553,B03,5,
62553,B04,4,
62553,B05,4,
62553,B06,4,
62553,B07,4,
62771,A01,4,
62771,A02,3,
62771,A04,5,
62771,A05,2,2
62771,A08,5,
62771,A09,1,
62771,A10,2,
62771,A11,2,
62771,A12,1,
62771,A14,4,
62771,B01,4,
62771,B02,1,
62771,B02,3,
62771,B02,4,
62771,B02,5,
62771,B03,3,
62771,B03,4,
62771,B03,5,
62771,B04,5,
62771,B05,4,
62771,B06,3,
62771,B07,5,
70202,A01,21,
70202,A02,1,
70202,A04,3,
70202,A05,1,0
70202,A08,1,
70202,A08,3,
70202,A09,2,
70202,A10,1,
70202,A11,1,
70202,A12,1,
70202,A14,3,
70202,B01,4,
70202,B02,1,
70202,B02,3,
70202,B02,4,
70202,B02,5,
70202,B03,1,
70202,B03,2,
70202,B04,5,
70202,B05,3,
70202,B06,4,
70202,B07,3,
70577,A01,3,
70577,A02,4,
70577,A04,4,
70577,A05,2,2
70577,A08,3,
70577,A08,4,
70577,A08,5,
70577,A09,1,
70577,A09,3,
70577,A10,3,
70577,A11,3,
70577,A12,1,
70577,A14,4,
70577,B01,4,
70577,B02,1,
70577,B02,3,
70577,B02,4,
70577,B03,3,
70577,B03,4,
70577,B04,5,
70577,B05,4,
70577,B06,4,
70577,B07,3,
71531,A01,21,
71531,A02,3,
71531,A04,3,
71531,A05,2,2
71531,A08,1,
71531,A09,1,
71531,A10,2,
71531,A11,1,
71531,A12,1,
71531,A14,4,
71531,B01,4,
71531,B02,1,
71531,B02,3,
71531,B02,4,
71531,B02,5,
71531,B03,4,
71531,B04,4,
71531,B05,4,
71531,B06,4,
71531,B07,4,
72132,A01,4,
72132,A02,4,
72132,A04,4,
72132,A05,1,0
72132,A08,1,
72132,A08,2,
72132,A08,3,
72132,A08,5,
72132,A09,1,
72132,A09,3,
72132,A09,7,
